FID,objectid,income,race,family_lon,family_lat
26467,26468,11,1,-94.205749999999995,45.649368000000003
26468,26469,11,1,-94.208443000000003,45.645741000000001
26469,26470,11,1,-94.226005999999998,45.589931000000000
26470,26471,11,1,-94.211883999999998,45.620471999999999
26471,26472,11,1,-94.198441000000003,45.601871000000003
26472,26473,11,1,-94.249763000000002,45.624912000000002
26473,26474,11,1,-94.955139000000003,45.735146000000000
26474,26475,11,1,-94.944489000000004,45.734940000000002
26475,26476,11,1,-94.945937999999998,45.728560999999999
26476,26477,11,1,-94.981246999999996,45.545600999999998
26477,26478,11,1,-94.148055999999997,45.476115999999998
26478,26479,11,1,-94.225914000000003,45.536380999999999
26479,26480,11,1,-94.227530999999999,45.536152000000001
26480,26481,11,1,-94.302620000000005,45.561641999999999
26481,26482,11,1,-94.328093999999993,45.565052000000001
26482,26483,11,1,-94.307602000000003,45.563701999999999
26483,26484,11,1,-94.668800000000005,45.501911000000000
26484,26485,11,1,-94.186653000000007,45.536766000000000
26485,26486,11,1,-94.183021999999994,45.565829999999998
26486,26487,11,1,-94.175445999999994,45.511989999999997
26487,26488,11,1,-94.175124999999994,45.512217999999997
26488,26489,11,1,-94.173286000000004,45.512526999999999
26489,26490,11,1,-94.649451999999997,45.732982999999997
26490,26491,11,1,-94.233551000000006,45.577804999999998
26491,26492,11,1,-94.201003999999998,45.537731000000001
26492,26493,11,1,-95.037109000000001,45.720393999999999
26493,26494,11,1,-95.041725000000000,45.728541999999997
26494,26495,11,1,-94.808082999999996,45.474243000000001
26495,26496,11,1,-94.299865999999994,45.557056000000003
26496,26497,11,1,-95.001427000000007,45.447971000000003
26497,26498,11,1,-94.085205000000002,45.384822999999997
26498,26499,11,1,-94.172049999999999,45.537399000000001
26499,26500,11,1,-94.189659000000006,45.555809000000004
26500,26501,11,1,-94.190224000000001,45.560093000000002
26501,26502,11,1,-94.185181000000000,45.556328000000001
26502,26503,11,1,-94.164092999999994,45.509307999999997
26503,26504,11,1,-94.168564000000003,45.510016999999998
26504,26505,11,1,-94.694946000000002,45.663440999999999
26505,26506,11,1,-94.096123000000006,45.346966000000002
26506,26507,11,1,-94.180183000000000,45.555298000000001
26507,26508,11,1,-94.263084000000006,45.525889999999997
26508,26509,11,1,-94.252150999999998,45.693306000000000
26509,26510,11,1,-94.114738000000003,45.341709000000002
26510,26511,11,1,-94.568268000000003,45.632762999999997
26511,26512,11,1,-94.295501999999999,45.561343999999998
26512,26513,11,1,-94.295203999999998,45.559730999999999
26513,26514,11,1,-95.089554000000007,45.758220999999999
26514,26515,11,1,-94.568145999999999,45.708233000000000
26515,26516,11,1,-94.817513000000005,45.683326999999998
26516,26517,11,1,-94.176308000000006,45.551696999999997
26517,26518,11,1,-94.166404999999997,45.564349999999997
26518,26519,11,1,-94.524733999999995,45.455871999999999
26519,26520,11,1,-94.669906999999995,45.497993000000001
26520,26521,11,1,-94.154938000000001,45.479595000000003
26521,26522,11,1,-94.819534000000004,45.684811000000003
26522,26523,11,1,-94.193954000000005,45.575370999999997
26523,26524,11,1,-94.176841999999994,45.395446999999997
26524,26525,11,1,-94.320503000000002,45.564968000000000
26525,26526,11,1,-94.310539000000006,45.573535999999997
26526,26527,11,1,-94.309714999999997,45.571182000000000
26527,26528,11,1,-94.521797000000007,45.651516000000001
26528,26529,11,1,-94.831138999999993,45.725921999999997
26529,26530,11,1,-94.716483999999994,45.369529999999997
26530,26531,11,1,-94.414458999999994,45.447552000000002
26531,26532,11,1,-94.440010000000001,45.454616999999999
26532,26533,11,1,-94.188530000000000,45.572887000000001
26533,26534,11,1,-94.179458999999994,45.575989000000000
26534,26535,11,1,-94.197051999999999,45.558036999999999
26535,26536,11,1,-94.197365000000005,45.557617000000000
26536,26537,11,1,-94.689544999999995,45.655375999999997
26537,26538,11,1,-94.558516999999995,45.637977999999997
26538,26539,11,1,-94.292641000000003,45.312206000000003
26539,26540,11,1,-94.211760999999996,45.621684999999999
26540,26541,11,1,-94.245827000000006,45.571018000000002
26541,26542,11,1,-94.184036000000006,45.589157000000000
26542,26543,11,1,-94.176818999999995,45.589348000000001
26543,26544,11,1,-94.816413999999995,45.669727000000002
26544,26545,11,1,-94.726067000000000,45.378028999999998
26545,26546,11,1,-94.570908000000003,45.635871999999999
26546,26547,11,1,-94.340148999999997,45.463611999999998
26547,26548,11,1,-94.232162000000002,45.612006999999998
26548,26549,11,1,-94.214759999999998,45.606158999999998
26549,26550,11,1,-94.185387000000006,45.538822000000003
26550,26551,11,1,-94.237258999999995,45.598723999999997
26551,26552,11,1,-94.237449999999995,45.598778000000003
26552,26553,11,1,-94.193893000000003,45.555388999999998
26553,26554,11,1,-94.754372000000004,45.629767999999999
26554,26555,11,1,-94.347633000000002,45.448566000000000
26555,26556,11,1,-94.231566999999998,45.634258000000003
26556,26557,11,1,-94.219245999999998,45.600281000000003
26557,26558,11,1,-94.529297000000000,45.463572999999997
26558,26559,11,1,-94.229720999999998,45.503028999999998
26559,26560,11,1,-94.179062000000002,45.573376000000003
26560,26561,11,1,-94.614395000000002,45.687305000000002
26561,26562,11,1,-94.272041000000002,45.501987000000000
26562,26563,11,1,-94.230727999999999,45.612270000000002
26563,26564,11,1,-94.964111000000003,45.745575000000002
26564,26565,11,1,-94.179924000000000,45.569789999999998
26565,26566,11,1,-94.199714999999998,45.555256000000000
26566,26567,11,1,-94.200789999999998,45.555911999999999
26567,26568,11,1,-94.200417000000002,45.555717000000001
26568,26569,11,1,-94.193343999999996,45.565559000000000
26569,26570,11,1,-94.195273999999998,45.561329000000001
26570,26571,11,1,-94.208961000000002,45.598640000000003
26571,26572,11,1,-94.249397000000002,45.474808000000003
26572,26573,11,1,-94.187813000000006,45.558723000000001
26573,26574,11,1,-94.958861999999996,45.728493000000000
26574,26575,11,1,-94.163345000000007,45.525967000000001
26575,26576,11,1,-94.533698999999999,45.365516999999997
26576,26577,11,1,-94.471581000000000,45.730572000000002
26577,26578,11,1,-94.295340999999993,45.590823999999998
26578,26579,11,1,-94.989632000000000,45.446624999999997
26579,26580,11,1,-94.230125000000001,45.589725000000001
26580,26581,11,1,-94.207183999999998,45.629401999999999
26581,26582,11,1,-94.443862999999993,45.581802000000003
26582,26583,11,1,-94.185462999999999,45.465755000000001
26583,26584,11,1,-94.189055999999994,45.436534999999999
26584,26585,11,1,-94.946067999999997,45.737082999999998
26585,26586,11,1,-94.165999999999997,45.521014999999998
26586,26587,11,1,-94.167968999999999,45.516849999999998
26587,26588,11,1,-94.169464000000005,45.519043000000003
26588,26589,11,1,-94.185676999999998,45.551749999999998
26589,26590,11,1,-94.182899000000006,45.551582000000003
26590,26591,11,1,-94.171409999999995,45.529522000000000
26591,26592,11,1,-94.175208999999995,45.560532000000002
26592,26593,11,1,-94.950355999999999,45.732734999999998
26593,26594,11,1,-94.950622999999993,45.734183999999999
26594,26595,11,1,-94.191779999999994,45.581435999999997
26595,26596,11,1,-94.215880999999996,45.326309000000002
26596,26597,11,1,-94.300483999999997,45.577351000000000
26597,26598,11,1,-94.301201000000006,45.577938000000003
26598,26599,11,1,-94.302054999999996,45.562477000000001
26599,26600,11,1,-94.302291999999994,45.562469000000000
26600,26601,11,1,-94.241837000000004,45.623458999999997
26601,26602,11,1,-94.216712999999999,45.646617999999997
26602,26603,11,1,-94.230164000000002,45.588687999999998
26603,26604,11,1,-94.181083999999998,45.561461999999999
26604,26605,11,1,-94.181319999999999,45.561241000000003
26605,26606,11,1,-94.924278000000001,45.718426000000001
26606,26607,11,1,-94.170096999999998,45.551471999999997
26607,26608,11,1,-94.166397000000003,45.565815000000001
26608,26609,11,1,-94.223365999999999,45.539428999999998
26609,26610,11,1,-94.483909999999995,45.659855000000000
26610,26611,11,1,-94.483611999999994,45.664413000000003
26611,26612,11,1,-94.527077000000006,45.460971999999998
26612,26613,11,1,-94.526366999999993,45.461067000000000
26613,26614,11,1,-94.210037000000000,45.614837999999999
26614,26615,11,1,-94.210434000000006,45.614212000000002
26615,26616,11,1,-94.198845000000006,45.540661000000000
26616,26617,11,1,-94.200103999999996,45.537585999999997
26617,26618,11,1,-94.198432999999994,45.538055000000000
26618,26619,11,1,-94.201057000000006,45.539912999999999
26619,26620,11,1,-94.960387999999995,45.738197000000000
26620,26621,11,1,-95.036179000000004,45.415076999999997
26621,26622,11,1,-94.181685999999999,45.550465000000003
26622,26623,11,1,-94.686843999999994,45.656211999999996
26623,26624,11,1,-94.477065999999994,45.739055999999998
26624,26625,11,1,-94.196563999999995,45.555610999999999
26625,26626,11,1,-94.212311000000000,45.531269000000002
26626,26627,11,1,-94.406966999999995,45.435299000000001
26627,26628,11,1,-94.931633000000005,45.666111000000001
26628,26629,11,1,-94.971207000000007,45.633006999999999
26629,26630,11,1,-94.716690000000000,45.371398999999997
26630,26631,11,1,-94.717934000000000,45.372611999999997
26631,26632,11,1,-95.006621999999993,45.454600999999997
26632,26633,11,1,-95.003326000000001,45.450943000000002
26633,26634,11,1,-94.238129000000001,45.692146000000001
26634,26635,11,1,-94.415679999999995,45.444996000000003
26635,26636,11,1,-94.182998999999995,45.544837999999999
26636,26637,11,1,-94.179253000000003,45.560715000000002
26637,26638,11,1,-95.005013000000005,45.435467000000003
26638,26639,11,1,-94.160567999999998,45.532684000000003
26639,26640,11,1,-94.722153000000006,45.374854999999997
26640,26641,11,1,-94.427490000000006,45.449981999999999
26641,26642,11,1,-94.210280999999995,45.533104000000002
26642,26643,11,1,-94.680344000000005,45.433205000000001
26643,26644,11,1,-94.711105000000003,45.377476000000001
26644,26645,11,1,-94.205948000000006,45.427902000000003
26645,26646,11,1,-94.176781000000005,45.528934000000000
26646,26647,11,1,-94.170883000000003,45.541679000000002
26647,26648,11,1,-94.173293999999999,45.510921000000003
26648,26649,11,1,-94.540893999999994,45.435726000000003
26649,26650,11,1,-94.168282000000005,45.567829000000003
26650,26651,11,1,-94.167304999999999,45.567810000000001
26651,26652,11,1,-94.194457999999997,45.556083999999998
26652,26653,11,1,-94.475655000000003,45.724777000000003
26653,26654,11,1,-94.266364999999993,45.660851000000001
26654,26655,11,1,-94.150054999999995,45.472175999999997
26655,26656,11,1,-94.142418000000006,45.473503000000001
26656,26657,11,1,-94.135902000000002,45.486125999999999
26657,26658,11,1,-94.133208999999994,45.476188999999998
26658,26659,11,1,-94.182388000000003,45.556519000000002
26659,26660,11,1,-94.182518000000002,45.555396999999999
26660,26661,11,1,-94.193230000000000,45.560032000000000
26661,26662,11,1,-94.174132999999998,45.551231000000001
26662,26663,11,1,-94.297859000000003,45.558791999999997
26663,26664,11,1,-94.284858999999997,45.316887000000001
26664,26665,11,1,-94.434296000000003,45.463450999999999
26665,26666,11,1,-94.441811000000001,45.450958000000000
26666,26667,11,1,-94.109070000000003,45.378269000000003
26667,26668,11,1,-94.241180000000000,45.570374000000001
26668,26669,11,1,-94.222617999999997,45.576144999999997
26669,26670,11,1,-94.613372999999996,45.739632000000000
26670,26671,11,1,-94.613784999999993,45.747318000000000
26671,26672,11,1,-94.213172999999998,45.639820000000000
26672,26673,11,1,-94.157432999999997,45.540886000000000
26673,26674,11,1,-94.832367000000005,45.743046000000000
26674,26675,11,1,-94.182991000000001,45.556519000000002
26675,26676,11,1,-94.209778000000000,45.644272000000001
26676,26677,11,1,-94.191192999999998,45.546852000000001
26677,26678,11,1,-94.190460000000002,45.555370000000003
26678,26679,11,1,-94.190224000000001,45.556235999999998
26679,26680,11,1,-94.556831000000003,45.696151999999998
26680,26681,11,1,-94.257087999999996,45.631495999999999
26681,26682,11,1,-94.261573999999996,45.646866000000003
26682,26683,11,1,-94.706046999999998,45.377643999999997
26683,26684,11,1,-94.715950000000007,45.714401000000002
26684,26685,11,1,-95.251052999999999,45.161136999999997
26685,26686,11,1,-95.318686999999997,45.196125000000002
26686,26687,11,1,-95.273848999999998,45.193080999999999
26687,26688,11,1,-95.315735000000004,45.187607000000000
26688,26689,11,1,-95.316399000000004,45.186981000000003
26689,26690,11,1,-95.315033000000000,45.188343000000003
26690,26691,11,1,-94.905235000000005,45.975383999999998
26691,26692,11,1,-95.121063000000007,45.828465000000001
26692,26693,11,1,-95.070999000000000,45.842751000000000
26693,26694,11,1,-94.837029000000001,45.931655999999997
26694,26695,11,1,-94.981971999999999,45.781368000000001
26695,26696,11,1,-94.874886000000004,45.978355000000001
26696,26697,11,1,-94.817993000000001,46.011681000000003
26697,26698,11,1,-94.952659999999995,45.978310000000000
26698,26699,11,1,-94.784508000000002,46.360821000000001
26699,26700,11,1,-94.920203999999998,45.801586000000000
26700,26701,11,1,-94.869263000000004,46.087401999999997
26701,26702,11,1,-95.087813999999995,46.328643999999997
26702,26703,11,1,-95.094391000000002,46.333359000000002
26703,26704,11,1,-95.139801000000006,45.860469999999999
26704,26705,11,1,-94.889420000000001,46.076729000000000
26705,26706,11,1,-94.886771999999993,46.075026999999999
26706,26707,11,1,-94.658493000000007,46.171619000000000
26707,26708,11,1,-95.002944999999997,46.288882999999998
26708,26709,11,1,-95.034164000000004,46.164000999999999
26709,26710,11,1,-95.073798999999994,45.922871000000001
26710,26711,11,1,-94.751373000000001,46.362288999999997
26711,26712,11,1,-95.027405000000002,46.339435999999999
26712,26713,11,1,-95.123931999999996,45.798687000000001
26713,26714,11,1,-95.060387000000006,46.265717000000002
26714,26715,11,1,-94.835991000000007,46.135147000000003
26715,26716,11,1,-94.995475999999996,45.979992000000003
26716,26717,11,1,-94.664749000000000,46.141033000000000
26717,26718,11,1,-95.064102000000005,46.270415999999997
26718,26719,11,1,-94.800835000000006,45.928607999999997
26719,26720,11,1,-94.858765000000005,45.963383000000000
26720,26721,11,1,-94.896736000000004,45.937201999999999
26721,26722,11,1,-94.797066000000001,46.405909999999999
26722,26723,11,1,-94.785194000000004,46.376072000000001
26723,26724,11,1,-94.776505000000000,46.391506000000000
26724,26725,11,1,-95.011100999999996,46.390728000000003
26725,26726,11,1,-95.016166999999996,46.396351000000003
26726,26727,11,1,-94.029067999999995,45.249457999999997
26727,26728,11,1,-93.551085999999998,45.239513000000002
26728,26729,11,1,-93.641716000000002,45.246304000000002
26729,26730,11,1,-93.904289000000006,45.177238000000003
26730,26731,11,1,-93.885231000000005,45.182685999999997
26731,26732,11,1,-93.894820999999993,45.185440000000000
26732,26733,11,1,-93.895943000000003,45.185585000000003
26733,26734,11,1,-93.949614999999994,45.356910999999997
26734,26735,11,1,-93.801475999999994,45.022956999999998
26735,26736,11,1,-93.801895000000002,45.037551999999998
26736,26737,11,1,-93.797484999999995,45.033619000000002
26737,26738,11,1,-93.740066999999996,45.207050000000002
26738,26739,11,1,-93.659874000000002,45.211494000000002
26739,26740,11,1,-93.661186000000001,45.174934000000000
26740,26741,11,1,-93.868576000000004,45.169055999999998
26741,26742,11,1,-93.868401000000006,45.169193000000000
26742,26743,11,1,-93.656097000000003,45.182437999999998
26743,26744,11,1,-93.797043000000002,45.045009999999998
26744,26745,11,1,-93.781745999999998,45.039234000000000
26745,26746,11,1,-93.882628999999994,45.121468000000000
26746,26747,11,1,-94.210014000000001,45.079127999999997
26747,26748,11,1,-93.600043999999997,45.265194000000001
26748,26749,11,1,-93.659369999999996,45.265526000000001
26749,26750,11,1,-93.796265000000005,45.283225999999999
26750,26751,11,1,-93.677543999999997,45.242874000000000
26751,26752,11,1,-93.773819000000003,45.030804000000003
26752,26753,11,1,-93.689339000000004,45.210476000000000
26753,26754,11,1,-93.686806000000004,45.211024999999999
26754,26755,11,1,-93.687881000000004,45.212665999999999
26755,26756,11,1,-93.774765000000002,45.280738999999997
26756,26757,11,1,-93.814498999999998,45.293635999999999
26757,26758,11,1,-93.683777000000006,45.217410999999998
26758,26759,11,1,-93.677314999999993,45.199257000000003
26759,26760,11,1,-93.642608999999993,45.243679000000000
26760,26761,11,1,-93.693770999999998,45.294018000000001
26761,26762,11,1,-93.621932999999999,45.286655000000003
26762,26763,11,1,-93.652901000000000,45.263924000000003
26763,26764,11,1,-93.867699000000002,45.169392000000002
26764,26765,11,1,-93.874877999999995,45.178272000000000
26765,26766,11,1,-93.659858999999997,45.227524000000003
26766,26767,11,1,-93.682113999999999,45.228439000000002
26767,26768,11,1,-94.092308000000003,45.105457000000001
26768,26769,11,1,-93.681458000000006,45.215279000000002
26769,26770,11,1,-93.679542999999995,45.213650000000001
26770,26771,11,1,-93.785965000000004,45.047611000000003
26771,26772,11,1,-93.809578000000002,45.038390999999997
26772,26773,11,1,-93.605331000000007,45.230927000000001
26773,26774,11,1,-93.662070999999997,45.202033999999998
26774,26775,11,1,-94.054160999999993,45.399039999999999
26775,26776,11,1,-94.055289999999999,45.402907999999996
26776,26777,11,1,-93.925811999999993,45.017811000000002
26777,26778,11,1,-94.014144999999999,45.236812999999998
26778,26779,11,1,-93.599952999999999,45.237437999999997
26779,26780,11,1,-93.607947999999993,45.232498000000000
26780,26781,11,1,-93.560242000000002,45.235123000000002
26781,26782,11,1,-93.806304999999995,45.022430000000000
26782,26783,11,1,-93.783874999999995,45.039409999999997
26783,26784,11,1,-93.798691000000005,45.037464000000000
26784,26785,11,1,-93.801231000000001,45.037010000000002
26785,26786,11,1,-93.658714000000003,45.261879000000000
26786,26787,11,1,-93.879745000000000,45.195354000000002
26787,26788,11,1,-93.745391999999995,45.282200000000003
26788,26789,11,1,-94.064087000000001,45.051516999999997
26789,26790,11,1,-93.842277999999993,45.066425000000002
26790,26791,11,1,-94.178985999999995,45.072712000000003
26791,26792,11,1,-93.918434000000005,45.067557999999998
26792,26793,11,1,-93.906814999999995,45.069865999999998
26793,26794,11,1,-93.913971000000004,45.079219999999999
26794,26795,11,1,-93.914246000000006,45.077908000000001
26795,26796,11,1,-93.572211999999993,45.286701000000001
26796,26797,11,1,-93.666984999999997,45.239193000000000
26797,26798,11,1,-93.682602000000003,45.232650999999997
26798,26799,11,1,-93.674437999999995,45.213417000000000
26799,26800,11,1,-93.662284999999997,45.180163999999998
26800,26801,11,1,-94.051497999999995,45.404037000000002
26801,26802,11,1,-93.559905999999998,45.261440000000000
26802,26803,11,1,-93.570480000000003,45.266880000000000
26803,26804,11,1,-93.574164999999994,45.285331999999997
26804,26805,11,1,-94.118576000000004,45.258076000000003
26805,26806,11,1,-94.132095000000007,45.259354000000002
26806,26807,11,1,-94.133583000000002,45.260921000000003
26807,26808,11,1,-93.760231000000005,45.275306999999998
26808,26809,11,1,-93.794312000000005,45.027923999999999
26809,26810,11,1,-93.700485000000000,45.169665999999999
26810,26811,11,1,-93.673064999999994,45.199879000000003
26811,26812,11,1,-93.678229999999999,45.214751999999997
26812,26813,11,1,-93.653853999999995,45.263621999999998
26813,26814,11,1,-93.654235999999997,45.264763000000002
26814,26815,11,1,-93.582756000000003,45.284762999999998
26815,26816,11,1,-94.121482999999998,45.169037000000003
26816,26817,11,1,-94.131469999999993,45.267620000000001
26817,26818,11,1,-93.906570000000002,45.176487000000002
26818,26819,11,1,-93.997169000000000,45.227469999999997
26819,26820,11,1,-93.995070999999996,45.229999999999997
26820,26821,11,1,-93.930633999999998,45.332599999999999
26821,26822,11,1,-94.183739000000003,45.073650000000001
26822,26823,11,1,-94.192870999999997,45.080832999999998
26823,26824,11,1,-93.844825999999998,45.163544000000002
26824,26825,11,1,-93.863219999999998,45.165725999999999
26825,26826,11,1,-93.958220999999995,45.064113999999996
26826,26827,11,1,-93.939391999999998,45.255161000000001
26827,26828,11,1,-93.605628999999993,45.218037000000002
26828,26829,11,1,-93.629661999999996,45.253211999999998
26829,26830,11,1,-93.637207000000004,45.256709999999998
26830,26831,11,1,-93.631164999999996,45.239787999999997
26831,26832,11,1,-93.643303000000003,45.259234999999997
26832,26833,11,1,-93.653709000000006,45.259647000000001
26833,26834,11,1,-93.876571999999996,45.156692999999997
26834,26835,11,1,-94.120475999999996,45.104911999999999
26835,26836,11,1,-93.948768999999999,45.056274000000002
26836,26837,11,1,-93.962676999999999,45.061283000000003
26837,26838,11,1,-93.914406000000000,45.205134999999999
26838,26839,11,1,-94.154137000000006,45.157435999999997
26839,26840,11,1,-93.906341999999995,45.179428000000001
26840,26841,11,1,-93.915367000000003,45.075546000000003
26841,26842,11,1,-93.670829999999995,45.240611999999999
26842,26843,11,1,-93.647034000000005,45.241092999999999
26843,26844,11,1,-93.656920999999997,45.249133999999998
26844,26845,11,1,-93.968102000000002,45.068531000000000
26845,26846,11,1,-93.561843999999994,45.253407000000003
26846,26847,11,1,-93.745857000000001,45.086787999999999
26847,26848,11,1,-93.820305000000005,45.317923999999998
26848,26849,11,1,-93.797263999999998,45.305861999999998
26849,26850,11,1,-93.671638000000002,45.241416999999998
26850,26851,11,1,-93.670906000000002,45.240734000000003
26851,26852,11,1,-93.635315000000006,45.243172000000001
26852,26853,11,1,-93.636229999999998,45.244250999999998
26853,26854,11,1,-93.640090999999998,45.241253000000000
26854,26855,11,1,-93.640693999999996,45.242171999999997
26855,26856,11,1,-93.857162000000002,45.233406000000002
26856,26857,11,1,-93.653876999999994,45.247146999999998
26857,26858,11,1,-93.794121000000004,45.281089999999999
26858,26859,11,1,-93.677734000000001,45.239395000000002
26859,26860,11,1,-93.679351999999994,45.239722999999998
26860,26861,11,1,-93.681038000000001,45.223765999999998
26861,26862,11,1,-94.058745999999999,45.059296000000003
26862,26863,11,1,-93.742271000000002,45.100216000000003
26863,26864,11,1,-93.738463999999993,45.089652999999998
26864,26865,11,1,-93.872612000000004,45.155780999999998
26865,26866,11,1,-93.865913000000006,45.173392999999997
26866,26867,11,1,-93.656502000000003,45.231898999999999
26867,26868,11,1,-93.898978999999997,45.069080000000000
26868,26869,11,1,-93.796768000000000,45.042385000000003
26869,26870,11,1,-93.798134000000005,45.043250999999998
26870,26871,11,1,-93.785865999999999,45.037562999999999
26871,26872,11,1,-94.049210000000002,45.404594000000003
26872,26873,11,1,-94.049980000000005,45.402392999999996
26873,26874,11,1,-93.590323999999995,45.286754999999999
26874,26875,11,1,-93.639213999999996,45.245823000000001
26875,26876,11,1,-94.124115000000003,45.266452999999998
26876,26877,11,1,-94.147987000000001,45.254601000000001
26877,26878,11,1,-93.769608000000005,45.289299000000000
26878,26879,11,1,-94.123062000000004,45.267623999999998
26879,26880,11,1,-93.762557999999999,45.279308000000000
26880,26881,11,1,-93.676620000000000,45.235455000000002
26881,26882,11,1,-93.677963000000005,45.237338999999999
26882,26883,11,1,-93.826599000000002,45.107010000000002
26883,26884,11,1,-93.627448999999999,45.217274000000003
26884,26885,11,1,-93.749504000000002,45.082169000000000
26885,26886,11,1,-93.759124999999997,45.087665999999999
26886,26887,11,1,-93.852538999999993,45.188727999999998
26887,26888,11,1,-93.899483000000004,45.186596000000002
26888,26889,11,1,-93.761414000000002,45.292751000000003
26889,26890,11,1,-93.765732000000000,45.294021999999998
26890,26891,11,1,-93.763260000000002,45.290770999999999
26891,26892,11,1,-93.765502999999995,45.295062999999999
26892,26893,11,1,-93.753570999999994,45.286490999999998
26893,26894,11,1,-93.903464999999997,45.178809999999999
26894,26895,11,1,-93.667252000000005,45.214249000000002
26895,26896,11,1,-93.668960999999996,45.213608000000001
26896,26897,11,1,-93.699309999999997,45.225650999999999
26897,26898,11,1,-94.145622000000003,45.250923000000000
26898,26899,11,1,-93.841385000000002,45.210835000000003
26899,26900,11,1,-93.816497999999996,45.289192000000000
26900,26901,11,1,-93.803641999999996,45.302494000000003
26901,26902,11,1,-93.872910000000005,45.183219999999999
26902,26903,11,1,-93.875480999999994,45.153145000000002
26903,26904,11,1,-93.718909999999994,45.273269999999997
26904,26905,11,1,-93.915122999999994,45.071998999999998
26905,26906,11,1,-93.913596999999996,45.073566000000000
26906,26907,11,1,-93.915535000000006,45.072586000000001
26907,26908,11,1,-93.902580000000000,45.070751000000001
26908,26909,11,1,-93.904915000000003,45.070537999999999
26909,26910,11,1,-93.864829999999998,45.184437000000003
26910,26911,11,1,-93.866257000000004,45.186382000000002
26911,26912,11,1,-93.866318000000007,45.185993000000003
26912,26913,11,1,-93.760384000000002,45.279601999999997
26913,26914,11,1,-93.774017000000001,45.284336000000003
26914,26915,11,1,-93.799926999999997,45.278393000000001
26915,26916,11,1,-94.125748000000002,45.257984000000000
26916,26917,11,1,-93.803055000000001,45.027518999999998
26917,26918,11,1,-93.823066999999995,45.218147000000002
26918,26919,11,1,-93.927672999999999,45.071598000000002
26919,26920,11,1,-93.583870000000005,45.285656000000003
26920,26921,11,1,-93.584784999999997,45.285488000000001
26921,26922,11,1,-93.551224000000005,45.257354999999997
26922,26923,11,1,-94.072402999999994,45.051136000000000
26923,26924,11,1,-93.705573999999999,45.170631000000000
26924,26925,11,1,-93.655997999999997,45.176907000000000
26925,26926,11,1,-93.669083000000001,45.217219999999998
26926,26927,11,1,-93.568557999999996,45.265335000000000
26927,26928,11,1,-93.569496000000001,45.265160000000002
26928,26929,11,1,-93.656326000000007,45.263153000000003
26929,26930,11,1,-93.590462000000002,45.288834000000001
26930,26931,11,1,-93.657027999999997,45.258484000000003
26931,26932,11,1,-93.540192000000005,45.234248999999998
26932,26933,11,1,-93.664733999999996,45.200797999999999
26933,26934,11,1,-93.660758999999999,45.199902000000002
26934,26935,11,1,-93.673737000000003,45.258265999999999
26935,26936,11,1,-93.654533000000001,45.262295000000002
26936,26937,11,1,-93.654006999999993,45.253535999999997
26937,26938,11,1,-93.649413999999993,45.263114999999999
26938,26939,11,1,-93.654967999999997,45.263492999999997
26939,26940,11,1,-93.568854999999999,45.273215999999998
26940,26941,11,1,-93.569823999999997,45.272274000000003
26941,26942,11,1,-93.654114000000007,45.259010000000004
26942,26943,11,1,-93.930885000000004,45.290137999999999
26943,26944,11,1,-94.190109000000007,45.086368999999998
26944,26945,11,1,-93.574081000000007,45.266036999999997
26945,26946,11,1,-93.640548999999993,45.249392999999998
26946,26947,11,1,-93.919387999999998,45.071258999999998
26947,26948,11,1,-93.918762000000001,45.071292999999997
26948,26949,11,1,-93.867637999999999,45.159816999999997
26949,26950,11,1,-93.870872000000006,45.145919999999997
26950,26951,11,1,-93.668830999999997,45.231537000000003
26951,26952,11,1,-93.669028999999995,45.231014000000002
26952,26953,11,1,-93.659492000000000,45.247470999999997
26953,26954,11,1,-93.786361999999997,45.067889999999998
26954,26955,11,1,-93.627823000000006,45.232329999999997
26955,26956,11,1,-94.041893000000002,45.336094000000003
26956,26957,11,1,-93.641006000000004,45.240355999999998
26957,26958,11,1,-94.050185999999997,45.420383000000001
26958,26959,11,1,-93.548264000000003,45.258536999999997
26959,26960,11,1,-93.678039999999996,45.253193000000003
26960,26961,11,1,-93.802848999999995,45.282440000000001
26961,26962,11,1,-93.778214000000006,45.283394000000001
26962,26963,11,1,-93.673454000000007,45.230525999999998
26963,26964,11,1,-93.678177000000005,45.231133000000000
26964,26965,11,1,-93.675101999999995,45.232410000000002
26965,26966,11,1,-94.141869000000000,45.267806999999998
26966,26967,11,1,-93.673935000000000,45.214751999999997
26967,26968,11,1,-93.645888999999997,45.220466999999999
26968,26969,11,1,-93.660377999999994,45.277118999999999
26969,26970,11,1,-93.795417999999998,45.035580000000003
26970,26971,11,1,-93.787323000000001,45.041801000000000
26971,26972,11,1,-93.787291999999994,45.041255999999997
26972,26973,11,1,-93.605057000000002,45.228596000000003
26973,26974,11,1,-93.632842999999994,45.208691000000002
26974,26975,11,1,-93.652305999999996,45.261291999999997
26975,26976,11,1,-93.874679999999998,45.152481000000002
26976,26977,11,1,-93.655417999999997,45.213363999999999
26977,26978,11,1,-94.184394999999995,45.077292999999997
26978,26979,11,1,-94.164787000000004,45.092647999999997
26979,26980,11,1,-93.578354000000004,45.263485000000003
26980,26981,11,1,-93.841408000000001,45.196967999999998
26981,26982,11,1,-93.835205000000002,45.207760000000000
26982,26983,11,1,-93.835257999999996,45.208190999999999
26983,26984,11,1,-93.484093000000001,44.890915000000000
