objectid,income,race,family_long,family_lat
26591,11,1,-94.17141,45.529522
26592,11,1,-94.175209,45.560532
26593,11,1,-94.950356,45.732735
26594,11,1,-94.950623,45.734184
26595,11,1,-94.19178,45.581436
26596,11,1,-94.215881,45.326309
26597,11,1,-94.300484,45.577351
26598,11,1,-94.301201,45.577938
26599,11,1,-94.302055,45.562477
26600,11,1,-94.302292,45.562469
26601,11,1,-94.241837,45.623459
26602,11,1,-94.216713,45.646618
26603,11,1,-94.230164,45.588688
26604,11,1,-94.181084,45.561462
26605,11,1,-94.18132,45.561241
26606,11,1,-94.924278,45.718426
26607,11,1,-94.170097,45.551472
26608,11,1,-94.166397,45.565815
26609,11,1,-94.223366,45.539429
26610,11,1,-94.48391,45.659855
26611,11,1,-94.483612,45.664413
26612,11,1,-94.527077,45.460972
26613,11,1,-94.526367,45.461067
26614,11,1,-94.210037,45.614838
26615,11,1,-94.210434,45.614212
26616,11,1,-94.198845,45.540661
26617,11,1,-94.200104,45.537586
26618,11,1,-94.198433,45.538055
26619,11,1,-94.201057,45.539913
26620,11,1,-94.960388,45.738197
26621,11,1,-95.036179,45.415077
26622,11,1,-94.181686,45.550465
26623,11,1,-94.686844,45.656212
26624,11,1,-94.477066,45.739056
26625,11,1,-94.196564,45.555611
26626,11,1,-94.212311,45.531269
26627,11,1,-94.406967,45.435299
26628,11,1,-94.931633,45.666111
26629,11,1,-94.971207,45.633007
26630,11,1,-94.71669,45.371399
26631,11,1,-94.717934,45.372612
26632,11,1,-95.006622,45.454601
26633,11,1,-95.003326,45.450943
26634,11,1,-94.238129,45.692146
26635,11,1,-94.41568,45.444996
26636,11,1,-94.182999,45.544838
26637,11,1,-94.179253,45.560715
26638,11,1,-95.005013,45.435467
26639,11,1,-94.160568,45.532684
26640,11,1,-94.722153,45.374855
26641,11,1,-94.42749,45.449982
26642,11,1,-94.210281,45.533104
26643,11,1,-94.680344,45.433205
26644,11,1,-94.711105,45.377476
26645,11,1,-94.205948,45.427902
26646,11,1,-94.176781,45.528934
26647,11,1,-94.170883,45.541679
26648,11,1,-94.173294,45.510921
26649,11,1,-94.540894,45.435726
26650,11,1,-94.168282,45.567829
26651,11,1,-94.167305,45.56781
26652,11,1,-94.194458,45.556084
26653,11,1,-94.475655,45.724777
26654,11,1,-94.266365,45.660851
26655,11,1,-94.150055,45.472176
26656,11,1,-94.142418,45.473503
26657,11,1,-94.135902,45.486126
26658,11,1,-94.133209,45.476189
26659,11,1,-94.182388,45.556519
26660,11,1,-94.182518,45.555397
26661,11,1,-94.19323,45.560032
26662,11,1,-94.174133,45.551231
26663,11,1,-94.297859,45.558792
26664,11,1,-94.284859,45.316887
26665,11,1,-94.434296,45.463451
26666,11,1,-94.441811,45.450958
26667,11,1,-94.10907,45.378269
26668,11,1,-94.24118,45.570374
26669,11,1,-94.222618,45.576145
26670,11,1,-94.613373,45.739632
26671,11,1,-94.613785,45.747318
26672,11,1,-94.213173,45.63982
26673,11,1,-94.157433,45.540886
26674,11,1,-94.832367,45.743046
26675,11,1,-94.182991,45.556519
26676,11,1,-94.209778,45.644272
26677,11,1,-94.191193,45.546852
26678,11,1,-94.19046,45.55537
26679,11,1,-94.190224,45.556236
26680,11,1,-94.556831,45.696152
26681,11,1,-94.257088,45.631496
26682,11,1,-94.261574,45.646866
26683,11,1,-94.706047,45.377644
26684,11,1,-94.71595,45.714401
26685,11,1,-95.251053,45.161137
26686,11,1,-95.318687,45.196125
26687,11,1,-95.273849,45.193081
26688,11,1,-95.315735,45.187607
26689,11,1,-95.316399,45.186981
26690,11,1,-95.315033,45.188343
26691,11,1,-94.905235,45.975384
26692,11,1,-95.121063,45.828465
26693,11,1,-95.070999,45.842751
26694,11,1,-94.837029,45.931656
26695,11,1,-94.981972,45.781368
26696,11,1,-94.874886,45.978355
26697,11,1,-94.817993,46.011681
26698,11,1,-94.95266,45.97831
26699,11,1,-94.784508,46.360821
26700,11,1,-94.920204,45.801586
26701,11,1,-94.869263,46.087402
26702,11,1,-95.087814,46.328644
26703,11,1,-95.094391,46.333359
26704,11,1,-95.139801,45.86047
26705,11,1,-94.88942,46.076729
26706,11,1,-94.886772,46.075027
26707,11,1,-94.658493,46.171619
26708,11,1,-95.002945,46.288883
26709,11,1,-95.034164,46.164001
26710,11,1,-95.073799,45.922871
26711,11,1,-94.751373,46.362289
26712,11,1,-95.027405,46.339436
26713,11,1,-95.123932,45.798687
26714,11,1,-95.060387,46.265717
26715,11,1,-94.835991,46.135147
26716,11,1,-94.995476,45.979992
26717,11,1,-94.664749,46.141033
26718,11,1,-95.064102,46.270416
26719,11,1,-94.800835,45.928608
26720,11,1,-94.858765,45.963383
26721,11,1,-94.896736,45.937202
26722,11,1,-94.797066,46.40591
26723,11,1,-94.785194,46.376072
26724,11,1,-94.776505,46.391506
26725,11,1,-95.011101,46.390728
26726,11,1,-95.016167,46.396351
26727,11,1,-94.029068,45.249458
26728,11,1,-93.551086,45.239513
26729,11,1,-93.641716,45.246304
26730,11,1,-93.904289,45.177238
26731,11,1,-93.885231,45.182686
26732,11,1,-93.894821,45.18544
26733,11,1,-93.895943,45.185585
26734,11,1,-93.949615,45.356911
26735,11,1,-93.801476,45.022957
26736,11,1,-93.801895,45.037552
26737,11,1,-93.797485,45.033619
26738,11,1,-93.740067,45.20705
26739,11,1,-93.659874,45.211494
26740,11,1,-93.661186,45.174934
26741,11,1,-93.868576,45.169056
26742,11,1,-93.868401,45.169193
26743,11,1,-93.656097,45.182438
26744,11,1,-93.797043,45.04501
26745,11,1,-93.781746,45.039234
26746,11,1,-93.882629,45.121468
26747,11,1,-94.210014,45.079128
26748,11,1,-93.600044,45.265194
26749,11,1,-93.65937,45.265526
26750,11,1,-93.796265,45.283226
26751,11,1,-93.677544,45.242874
26752,11,1,-93.773819,45.030804
26753,11,1,-93.689339,45.210476
26754,11,1,-93.686806,45.211025
26755,11,1,-93.687881,45.212666
26756,11,1,-93.774765,45.280739
26757,11,1,-93.814499,45.293636
26758,11,1,-93.683777,45.217411
26759,11,1,-93.677315,45.199257
26760,11,1,-93.642609,45.243679
26761,11,1,-93.693771,45.294018
26762,11,1,-93.621933,45.286655
26763,11,1,-93.652901,45.263924
26764,11,1,-93.867699,45.169392
26765,11,1,-93.874878,45.178272
26766,11,1,-93.659859,45.227524
26767,11,1,-93.682114,45.228439
26768,11,1,-94.092308,45.105457
26769,11,1,-93.681458,45.215279
26770,11,1,-93.679543,45.21365
26771,11,1,-93.785965,45.047611
26772,11,1,-93.809578,45.038391
26773,11,1,-93.605331,45.230927
26774,11,1,-93.662071,45.202034
26775,11,1,-94.054161,45.39904
26776,11,1,-94.05529,45.402908
26777,11,1,-93.925812,45.017811
26778,11,1,-94.014145,45.236813
26779,11,1,-93.599953,45.237438
26780,11,1,-93.607948,45.232498
26781,11,1,-93.560242,45.235123
26782,11,1,-93.806305,45.02243
26783,11,1,-93.783875,45.03941
26784,11,1,-93.798691,45.037464
26785,11,1,-93.801231,45.03701
26786,11,1,-93.658714,45.261879
26787,11,1,-93.879745,45.195354
26788,11,1,-93.745392,45.2822
26789,11,1,-94.064087,45.051517
26790,11,1,-93.842278,45.066425
26791,11,1,-94.178986,45.072712
26792,11,1,-93.918434,45.067558
26793,11,1,-93.906815,45.069866
26794,11,1,-93.913971,45.07922
26795,11,1,-93.914246,45.077908
26796,11,1,-93.572212,45.286701
26797,11,1,-93.666985,45.239193
26798,11,1,-93.682602,45.232651
26799,11,1,-93.674438,45.213417
26800,11,1,-93.662285,45.180164
26801,11,1,-94.051498,45.404037
26802,11,1,-93.559906,45.26144
26803,11,1,-93.57048,45.26688
26804,11,1,-93.574165,45.285332
26805,11,1,-94.118576,45.258076
26806,11,1,-94.132095,45.259354
26807,11,1,-94.133583,45.260921
26808,11,1,-93.760231,45.275307
26809,11,1,-93.794312,45.027924
26810,11,1,-93.700485,45.169666
26811,11,1,-93.673065,45.199879
26812,11,1,-93.67823,45.214752
26813,11,1,-93.653854,45.263622
26814,11,1,-93.654236,45.264763
26815,11,1,-93.582756,45.284763
26816,11,1,-94.121483,45.169037
26817,11,1,-94.13147,45.26762
26818,11,1,-93.90657,45.176487
26819,11,1,-93.997169,45.22747
26820,11,1,-93.995071,45.23
26821,11,1,-93.930634,45.3326
26822,11,1,-94.183739,45.07365
26823,11,1,-94.192871,45.080833
26824,11,1,-93.844826,45.163544
26825,11,1,-93.86322,45.165726
26826,11,1,-93.958221,45.064114
26827,11,1,-93.939392,45.255161
26828,11,1,-93.605629,45.218037
26829,11,1,-93.629662,45.253212
26830,11,1,-93.637207,45.25671
26831,11,1,-93.631165,45.239788
26832,11,1,-93.643303,45.259235
26833,11,1,-93.653709,45.259647
26834,11,1,-93.876572,45.156693
26835,11,1,-94.120476,45.104912
26836,11,1,-93.948769,45.056274
26837,11,1,-93.962677,45.061283
26838,11,1,-93.914406,45.205135
26839,11,1,-94.154137,45.157436
26840,11,1,-93.906342,45.179428
26841,11,1,-93.915367,45.075546
26842,11,1,-93.67083,45.240612
26843,11,1,-93.647034,45.241093
26844,11,1,-93.656921,45.249134
26845,11,1,-93.968102,45.068531
26846,11,1,-93.561844,45.253407
26847,11,1,-93.745857,45.086788
26848,11,1,-93.820305,45.317924
26849,11,1,-93.797264,45.305862
26850,11,1,-93.671638,45.241417
26851,11,1,-93.670906,45.240734
26852,11,1,-93.635315,45.243172
26853,11,1,-93.63623,45.244251
26854,11,1,-93.640091,45.241253
26855,11,1,-93.640694,45.242172
26856,11,1,-93.857162,45.233406
26857,11,1,-93.653877,45.247147
26858,11,1,-93.794121,45.28109
26859,11,1,-93.677734,45.239395
26860,11,1,-93.679352,45.239723
26861,11,1,-93.681038,45.223766
26862,11,1,-94.058746,45.059296
26863,11,1,-93.742271,45.100216
26864,11,1,-93.738464,45.089653
26865,11,1,-93.872612,45.155781
26866,11,1,-93.865913,45.173393
26867,11,1,-93.656502,45.231899
26868,11,1,-93.898979,45.06908
26869,11,1,-93.796768,45.042385
26870,11,1,-93.798134,45.043251
26871,11,1,-93.785866,45.037563
26872,11,1,-94.04921,45.404594
26873,11,1,-94.04998,45.402393
26874,11,1,-93.590324,45.286755
26875,11,1,-93.639214,45.245823
26876,11,1,-94.124115,45.266453
26877,11,1,-94.147987,45.254601
26878,11,1,-93.769608,45.289299
26879,11,1,-94.123062,45.267624
26880,11,1,-93.762558,45.279308
26881,11,1,-93.67662,45.235455
26882,11,1,-93.677963,45.237339
26883,11,1,-93.826599,45.10701
26884,11,1,-93.627449,45.217274
26885,11,1,-93.749504,45.082169
26886,11,1,-93.759125,45.087666
26887,11,1,-93.852539,45.188728
26888,11,1,-93.899483,45.186596
26889,11,1,-93.761414,45.292751
26890,11,1,-93.765732,45.294022
26891,11,1,-93.76326,45.290771
26892,11,1,-93.765503,45.295063
26893,11,1,-93.753571,45.286491
26894,11,1,-93.903465,45.17881
26895,11,1,-93.667252,45.214249
26896,11,1,-93.668961,45.213608
26897,11,1,-93.69931,45.225651
26898,11,1,-94.145622,45.250923
26899,11,1,-93.841385,45.210835
26900,11,1,-93.816498,45.289192
26901,11,1,-93.803642,45.302494
26902,11,1,-93.87291,45.18322
26903,11,1,-93.875481,45.153145
26904,11,1,-93.71891,45.27327
26905,11,1,-93.915123,45.071999
26906,11,1,-93.913597,45.073566
26907,11,1,-93.915535,45.072586
26908,11,1,-93.90258,45.070751
26909,11,1,-93.904915,45.070538
26910,11,1,-93.86483,45.184437
26911,11,1,-93.866257,45.186382
26912,11,1,-93.866318,45.185993
26913,11,1,-93.760384,45.279602
26914,11,1,-93.774017,45.284336
26915,11,1,-93.799927,45.278393
26916,11,1,-94.125748,45.257984
26917,11,1,-93.803055,45.027519
26918,11,1,-93.823067,45.218147
26919,11,1,-93.927673,45.071598
26920,11,1,-93.58387,45.285656
26921,11,1,-93.584785,45.285488
26922,11,1,-93.551224,45.257355
26923,11,1,-94.072403,45.051136
26924,11,1,-93.705574,45.170631
26925,11,1,-93.655998,45.176907
26926,11,1,-93.669083,45.21722
26927,11,1,-93.568558,45.265335
26928,11,1,-93.569496,45.26516
26929,11,1,-93.656326,45.263153
26930,11,1,-93.590462,45.288834
26931,11,1,-93.657028,45.258484
26932,11,1,-93.540192,45.234249
26933,11,1,-93.664734,45.200798
26934,11,1,-93.660759,45.199902
26935,11,1,-93.673737,45.258266
26936,11,1,-93.654533,45.262295
26937,11,1,-93.654007,45.253536
26938,11,1,-93.649414,45.263115
26939,11,1,-93.654968,45.263493
26940,11,1,-93.568855,45.273216
26941,11,1,-93.569824,45.272274
26942,11,1,-93.654114,45.25901
26943,11,1,-93.930885,45.290138
26944,11,1,-94.190109,45.086369
26945,11,1,-93.574081,45.266037
26946,11,1,-93.640549,45.249393
26947,11,1,-93.919388,45.071259
26948,11,1,-93.918762,45.071293
26949,11,1,-93.867638,45.159817
26950,11,1,-93.870872,45.14592
26951,11,1,-93.668831,45.231537
26952,11,1,-93.669029,45.231014
26953,11,1,-93.659492,45.247471
26954,11,1,-93.786362,45.06789
26955,11,1,-93.627823,45.23233
26956,11,1,-94.041893,45.336094
26957,11,1,-93.641006,45.240356
26958,11,1,-94.050186,45.420383
26959,11,1,-93.548264,45.258537
26960,11,1,-93.67804,45.253193
26961,11,1,-93.802849,45.28244
26962,11,1,-93.778214,45.283394
26963,11,1,-93.673454,45.230526
26964,11,1,-93.678177,45.231133
26965,11,1,-93.675102,45.23241
26966,11,1,-94.141869,45.267807
26967,11,1,-93.673935,45.214752
26968,11,1,-93.645889,45.220467
26969,11,1,-93.660378,45.277119
26970,11,1,-93.795418,45.03558
26971,11,1,-93.787323,45.041801
26972,11,1,-93.787292,45.041256
26973,11,1,-93.605057,45.228596
26974,11,1,-93.632843,45.208691
26975,11,1,-93.652306,45.261292
26976,11,1,-93.87468,45.152481
26977,11,1,-93.655418,45.213364
26978,11,1,-94.184395,45.077293
26979,11,1,-94.164787,45.092648
26980,11,1,-93.578354,45.263485
26981,11,1,-93.841408,45.196968
26982,11,1,-93.835205,45.20776
26983,11,1,-93.835258,45.208191
26984,11,1,-93.484093,44.890915
26985,11,1,-93.480614,45.027889
26986,11,1,-93.484962,45.022003
26987,11,1,-93.479088,45.122688
26988,11,1,-93.47876,45.010761
26989,11,1,-93.478935,45.057514
26990,11,1,-93.478859,45.060146
26991,11,1,-93.476067,45.070419
26992,11,1,-93.484619,44.931011
26993,11,1,-93.481979,45.069881
26994,11,1,-93.478661,45.059158
26995,11,1,-93.475403,45.061275
26996,11,1,-93.4972,45.315548
26997,11,1,-93.49147,44.876575
26998,11,1,-93.484352,45.101131
26999,11,1,-93.500999,44.925526
27000,11,1,-93.486526,44.986343
27001,11,1,-93.491287,44.914642
27002,11,1,-93.484505,45.026546
27003,11,1,-93.486282,45.022442
27004,11,1,-93.486412,45.010838
27005,11,1,-93.229141,44.719837
27006,11,1,-93.192352,44.754429
27007,11,1,-93.184761,44.746826
27008,11,1,-93.18441,44.804478
27009,11,1,-93.174355,44.795063
27010,11,1,-93.26487,44.490974
27011,11,1,-93.293671,44.751949
27012,11,1,-93.203056,44.796574
27013,11,1,-93.163979,44.724056
27014,11,1,-93.164268,44.724346
27015,11,1,-93.253754,44.77343
27016,11,1,-93.12925,44.801117
27017,11,1,-93.280792,44.758465
27018,11,1,-93.184189,44.780956
27019,11,1,-92.853561,44.712704
27020,11,1,-92.868538,44.715332
27021,11,1,-93.118073,44.754757
27022,11,1,-92.926109,44.662788
27023,11,1,-93.10849,44.786312
27024,11,1,-93.261009,44.733101
27025,11,1,-93.309799,44.764832
27026,11,1,-93.244102,44.797871
27027,11,1,-93.241234,44.798023
27028,11,1,-93.243195,44.798145
27029,11,1,-93.237167,44.796955
27030,11,1,-93.237213,44.796665
27031,11,1,-93.239876,44.797245
27032,11,1,-93.282982,44.763744
27033,11,1,-93.120071,44.842083
27034,11,1,-93.263107,44.647446
27035,11,1,-93.255325,44.693996
27036,11,1,-93.299973,44.752892
27037,11,1,-92.856178,44.742599
27038,11,1,-93.292542,44.653343
27039,11,1,-93.243629,44.777462
27040,11,1,-93.246819,44.653461
27041,11,1,-92.784714,44.644798
27042,11,1,-93.301926,44.755611
27043,11,1,-93.119804,44.795902
27044,11,1,-93.130577,44.808704
27045,11,1,-93.285294,44.650192
27046,11,1,-93.282822,44.651402
27047,11,1,-93.286087,44.646492
27048,11,1,-93.247108,44.6903
27049,11,1,-93.134979,44.646862
27050,11,1,-93.128311,44.647877
27051,11,1,-93.265717,44.736118
27052,11,1,-93.147438,44.73732
27053,11,1,-93.172638,44.74659
27054,11,1,-93.129028,44.791363
27055,11,1,-93.130356,44.642864
27056,11,1,-93.132034,44.632252
27057,11,1,-93.062599,44.844025
27058,11,1,-93.024284,44.64912
27059,11,1,-93.27018,44.768467
27060,11,1,-93.155205,44.743202
27061,11,1,-93.155891,44.74493
27062,11,1,-93.1455,44.73579
27063,11,1,-93.17202,44.737431
27064,11,1,-93.156273,44.635368
27065,11,1,-93.150917,44.638634
27066,11,1,-93.143105,44.640858
27067,11,1,-93.302101,44.688034
27068,11,1,-93.30056,44.684467
27069,11,1,-93.299393,44.684299
27070,11,1,-93.116714,44.738659
27071,11,1,-93.116371,44.737057
27072,11,1,-93.201515,44.728527
27073,11,1,-93.202576,44.726822
27074,11,1,-93.160507,44.734123
27075,11,1,-93.1567,44.735149
27076,11,1,-93.312943,44.706688
27077,11,1,-93.286438,44.713398
27078,11,1,-93.210114,44.771523
27079,11,1,-93.210594,44.750462
27080,11,1,-93.257851,44.749146
27081,11,1,-93.219093,44.587105
27082,11,1,-93.25605,44.642265
27083,11,1,-93.254234,44.641918
27084,11,1,-93.110344,44.74371
27085,11,1,-93.111702,44.841827
27086,11,1,-93.114716,44.83849
27087,11,1,-93.184258,44.670856
27088,11,1,-93.162018,44.682434
27089,11,1,-93.162674,44.682476
27090,11,1,-93.160774,44.682495
27091,11,1,-93.16201,44.682518
27092,11,1,-93.252113,44.642773
27093,11,1,-93.228905,44.723202
27094,11,1,-93.132774,44.642788
27095,11,1,-93.185371,44.710476
27096,11,1,-93.184624,44.71088
27097,11,1,-93.160721,44.731014
27098,11,1,-93.12236,44.800945
27099,11,1,-93.235771,44.643036
27100,11,1,-93.253754,44.714661
27101,11,1,-93.262642,44.651379
27102,11,1,-93.211174,44.719387
27103,11,1,-93.175194,44.741722
27104,11,1,-93.166595,44.743614
27105,11,1,-93.037552,44.852371
27106,11,1,-93.037376,44.85289
27107,11,1,-93.210526,44.723034
27108,11,1,-93.180656,44.839321
27109,11,1,-93.180351,44.839428
27110,11,1,-93.180511,44.839905
27111,11,1,-93.180687,44.839748
27112,11,1,-93.007011,44.612339
27113,11,1,-93.19809,44.720325
27114,11,1,-93.130249,44.639801
27115,11,1,-93.164261,44.674793
27116,11,1,-93.160629,44.676609
27117,11,1,-93.166832,44.784958
27118,11,1,-93.170189,44.802555
27119,11,1,-93.123795,44.802094
27120,11,1,-92.866386,44.71056
27121,11,1,-93.203903,44.698597
27122,11,1,-93.229492,44.716034
27123,11,1,-93.223579,44.78297
27124,11,1,-93.176987,44.662319
27125,11,1,-93.172905,44.664371
27126,11,1,-92.856491,44.714581
27127,11,1,-93.198769,44.711674
27128,11,1,-93.187592,44.710709
27129,11,1,-93.196945,44.750618
27130,11,1,-93.215614,44.747402
27131,11,1,-93.161354,44.718796
27132,11,1,-93.166359,44.728348
27133,11,1,-93.1735,44.8106
27134,11,1,-93.199333,44.786228
27135,11,1,-93.181137,44.786629
27136,11,1,-93.193085,44.784992
27137,11,1,-93.30365,44.760689
27138,11,1,-93.280022,44.751534
27139,11,1,-93.259865,44.728416
27140,11,1,-93.196182,44.75169
27141,11,1,-93.212303,44.720043
27142,11,1,-93.144516,44.742073
27143,11,1,-93.141136,44.728954
27144,11,1,-93.136932,44.752628
27145,11,1,-93.220573,44.808331
27146,11,1,-93.223114,44.805458
27147,11,1,-93.175514,44.818005
27148,11,1,-93.1828,44.799591
27149,11,1,-93.1828,44.799297
27150,11,1,-93.183571,44.800014
27151,11,1,-93.183403,44.799782
27152,11,1,-93.134773,44.647415
27153,11,1,-93.145424,44.635853
27154,11,1,-93.145149,44.636913
27155,11,1,-92.850449,44.738411
27156,11,1,-92.850998,44.73418
27157,11,1,-93.221954,44.739922
27158,11,1,-93.207085,44.758358
27159,11,1,-93.199524,44.749493
27160,11,1,-93.173798,44.764786
27161,11,1,-93.173454,44.764717
27162,11,1,-93.229828,44.737076
27163,11,1,-93.283134,44.756287
27164,11,1,-93.294098,44.770519
27165,11,1,-93.180847,44.82354
27166,11,1,-93.142418,44.817081
27167,11,1,-93.16349,44.796795
27168,11,1,-92.845955,44.711876
27169,11,1,-93.036491,44.852287
27170,11,1,-93.297729,44.758667
27171,11,1,-93.300217,44.760223
27172,11,1,-93.045647,44.534447
27173,11,1,-92.85321,44.610405
27174,11,1,-93.10878,44.817432
27175,11,1,-93.164017,44.677357
27176,11,1,-93.163658,44.677624
27177,11,1,-93.165131,44.67815
27178,11,1,-93.164795,44.676735
27179,11,1,-93.161514,44.67675
27180,11,1,-93.15094,44.665096
27181,11,1,-93.320976,44.753578
27182,11,1,-92.862358,44.718235
27183,11,1,-93.044334,44.823322
27184,11,1,-93.054634,44.839481
27185,11,1,-93.019638,44.834572
27186,11,1,-93.223587,44.697418
27187,11,1,-93.272873,44.652771
27188,11,1,-93.272774,44.649712
27189,11,1,-93.211411,44.723969
27190,11,1,-93.206841,44.721653
27191,11,1,-93.20713,44.721184
27192,11,1,-93.176651,44.741867
27193,11,1,-93.175865,44.742332
27194,11,1,-93.289207,44.719593
27195,11,1,-93.209305,44.809723
27196,11,1,-93.139641,44.631004
27197,11,1,-93.139343,44.63253
27198,11,1,-93.142311,44.623909
27199,11,1,-93.20015,44.719131
27200,11,1,-93.20343,44.720387
27201,11,1,-93.249115,44.731499
27202,11,1,-93.210609,44.566109
27203,11,1,-92.995811,44.607964
27204,11,1,-92.997879,44.609112
27205,11,1,-92.997993,44.610447
27206,11,1,-93.295555,44.716957
27207,11,1,-93.261734,44.69952
27208,11,1,-93.263161,44.700047
27209,11,1,-93.18219,44.693043
27210,11,1,-93.249283,44.661472
27211,11,1,-93.208382,44.802715
27212,11,1,-93.204216,44.694981
27213,11,1,-93.204247,44.696201
27214,11,1,-93.255684,44.646206
27215,11,1,-92.734734,44.650562
27216,11,1,-93.185379,44.750839
27217,11,1,-93.269135,44.776505
27218,11,1,-93.267426,44.77916
27219,11,1,-93.266502,44.779438
27220,11,1,-93.303513,44.734879
27221,11,1,-93.326637,44.776268
27222,11,1,-93.305565,44.762463
27223,11,1,-93.263733,44.73642
27224,11,1,-93.26313,44.595303
27225,11,1,-93.258324,44.600132
27226,11,1,-92.847511,44.739075
27227,11,1,-93.19249,44.706406
27228,11,1,-93.243713,44.698051
27229,11,1,-93.25341,44.707317
27230,11,1,-93.249748,44.714035
27231,11,1,-93.176239,44.786232
27232,11,1,-93.170219,44.783875
27233,11,1,-93.133278,44.638168
27234,11,1,-92.885773,44.61047
27235,11,1,-93.208954,44.785973
27236,11,1,-93.138252,44.639004
27237,11,1,-93.285927,44.656429
27238,11,1,-93.20134,44.701694
27239,11,1,-93.294014,44.734802
27240,11,1,-93.307411,44.768337
27241,11,1,-93.296928,44.76236
27242,11,1,-93.291138,44.727604
27243,11,1,-93.217705,44.801708
27244,11,1,-93.217651,44.797977
27245,11,1,-93.211693,44.801613
27246,11,1,-93.171661,44.684589
27247,11,1,-93.13179,44.638165
27248,11,1,-93.168747,44.684822
27249,11,1,-93.038834,44.831264
27250,11,1,-93.265923,44.650932
27251,11,1,-93.168892,44.763515
27252,11,1,-93.291359,44.736347
27253,11,1,-93.258888,44.735958
27254,11,1,-93.118462,44.79147
27255,11,1,-93.18515,44.675316
27256,11,1,-93.159622,44.823997
27257,11,1,-93.195259,44.808449
27258,11,1,-93.1213,44.813091
27259,11,1,-93.257973,44.6483
27260,11,1,-93.260025,44.668751
27261,11,1,-93.245674,44.695816
27262,11,1,-93.193413,44.697578
27263,11,1,-93.193672,44.698185
27264,11,1,-93.192978,44.697681
27265,11,1,-93.222801,44.701088
27266,11,1,-92.970154,44.672108
27267,11,1,-93.204086,44.725784
27268,11,1,-93.209694,44.758606
27269,11,1,-93.232254,44.765209
27270,11,1,-93.293648,44.718502
27271,11,1,-93.291145,44.72044
27272,11,1,-93.291656,44.720112
27273,11,1,-93.258728,44.734604
27274,11,1,-93.153618,44.825569
27275,11,1,-93.218674,44.781445
27276,11,1,-93.177551,44.79298
27277,11,1,-93.185661,44.808315
27278,11,1,-93.1334,44.661877
27279,11,1,-93.135612,44.735985
27280,11,1,-93.328125,44.754116
27281,11,1,-93.327911,44.754436
27282,11,1,-93.141975,44.813351
27283,11,1,-93.134346,44.832657
27284,11,1,-93.273117,44.755173
27285,11,1,-93.320847,44.763447
27286,11,1,-93.260872,44.764839
27287,11,1,-93.260979,44.764221
27288,11,1,-93.259422,44.765289
27289,11,1,-93.259598,44.7658
27290,11,1,-93.173759,44.836197
27291,11,1,-93.175087,44.648018
27292,11,1,-93.051369,44.843109
27293,11,1,-93.245262,44.706242
27294,11,1,-93.192551,44.694695
27295,11,1,-93.188011,44.706779
27296,11,1,-93.232193,44.716908
27297,11,1,-93.114395,44.740162
27298,11,1,-93.148544,44.752777
27299,11,1,-93.15657,44.729858
27300,11,1,-93.244408,44.718853
27301,11,1,-93.162659,44.740135
27302,11,1,-93.174744,44.742748
27303,11,1,-93.249405,44.738262
27304,11,1,-93.201485,44.819931
27305,11,1,-93.20771,44.819263
27306,11,1,-93.193604,44.82056
27307,11,1,-93.10984,44.798489
27308,11,1,-93.149712,44.813801
27309,11,1,-93.133377,44.63969
27310,11,1,-93.17704,44.66188
27311,11,1,-93.177658,44.658314
27312,11,1,-93.145889,44.637642
27313,11,1,-93.14283,44.636337
27314,11,1,-93.142921,44.631691
27315,11,1,-92.825172,44.72226
27316,11,1,-93.023781,44.843945
27317,11,1,-93.158318,44.69487
27318,11,1,-93.170967,44.689892
27319,11,1,-93.163879,44.69453
27320,11,1,-93.216743,44.704956
27321,11,1,-93.199715,44.716259
27322,11,1,-93.245827,44.710918
27323,11,1,-93.17485,44.8512
27324,11,1,-93.149826,44.505463
27325,11,1,-93.232056,44.733002
27326,11,1,-93.191719,44.807823
27327,11,1,-93.099709,44.650681
27328,11,1,-93.186096,44.668049
27329,11,1,-93.175041,44.686714
27330,11,1,-93.181488,44.678402
27331,11,1,-93.184296,44.683563
27332,11,1,-93.160957,44.678005
27333,11,1,-92.878677,44.723141
27334,11,1,-93.189789,44.705132
27335,11,1,-93.177345,44.706898
27336,11,1,-93.255859,44.641464
27337,11,1,-93.174271,44.705055
27338,11,1,-92.980247,44.52327
27339,11,1,-93.150269,44.723038
27340,11,1,-93.189537,44.749107
27341,11,1,-93.196671,44.720177
27342,11,1,-93.199181,44.719307
27343,11,1,-93.231514,44.727837
27344,11,1,-93.23317,44.753689
27345,11,1,-93.231606,44.648014
27346,11,1,-92.904091,44.767025
27347,11,1,-92.950798,44.730938
27348,11,1,-92.888634,44.734592
27349,11,1,-92.884941,44.736164
27350,11,1,-92.887421,44.734455
27351,11,1,-93.219521,44.714325
27352,11,1,-93.219025,44.714798
27353,11,1,-93.219032,44.714645
27354,11,1,-92.848106,44.715042
27355,11,1,-92.848839,44.713081
27356,11,1,-93.244843,44.709034
27357,11,1,-93.244843,44.709431
27358,11,1,-92.871758,44.698128
27359,11,1,-93.101761,44.750946
27360,11,1,-93.10257,44.749023
27361,11,1,-92.970329,44.673145
27362,11,1,-92.937263,44.707253
27363,11,1,-93.230293,44.738884
27364,11,1,-93.202942,44.726044
27365,11,1,-93.311317,44.756241
27366,11,1,-93.260246,44.739582
